date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Dealer_Hedging_buy,Dealer_self_buy,Foreign_Investor_buy,Investment_Trust_buy,Dealer_Hedging_sell,Dealer_self_sell,Foreign_Investor_sell,Investment_Trust_sell
2013-03-08,0050,12380659,690617215,55.6,55.9,55.6,55.8,0.4,1795,,,,291,0,391000,298,5014,5021,47,79,0,391000,62,3355,3372,,,518000.0,0.0,,,1500000.0,0.0
2013-03-11,0050,12066208,674388210,55.8,56.1,55.6,55.9,0.1,1693,,,,110,0,382875,202,4922,5014,90,97,0,382875,85,3343,3355,,,3079000.0,0.0,,,328000.0,0.0
2013-03-12,0050,7442935,415510001,55.9,56.0,55.55,55.55,-0.35,1267,,,,93,0,382500,81,4934,4922,63,10,1,382500,38,3370,3343,,,1687000.0,0.0,,,87000.0,0.0
2013-03-13,0050,10205851,568131569,55.6,55.95,55.3,55.65,0.1,1807,,,,194,4,379250,205,4919,4934,60,18,0,379250,20,3372,3370,,,549000.0,0.0,,,1242000.0,0.0
2013-03-14,0050,12133109,672910988,55.5,55.6,55.35,55.6,-0.05,1722,,,,48,0,377250,107,4860,4919,64,18,1,377250,48,3401,3372,,,1426000.0,0.0,,,4243000.0,0.0
2013-03-15,0050,9551506,529341414,55.6,55.7,55.2,55.2,-0.4,1540,,,,146,3,376125,115,4888,4860,176,73,0,376125,14,3342,3401,,,3000000.0,0.0,,,1025000.0,0.0
2013-03-18,0050,13219182,721312160,55.0,55.0,54.3,54.5,-0.7,4099,,,,609,15,375500,337,5145,4888,271,160,0,375500,77,3259,3342,,,97000.0,0.0,,,3090000.0,0.0
2013-03-19,0050,3373726,184302099,54.7,54.75,54.5,54.6,0.1,1324,,,,74,0,374750,97,5122,5145,27,54,0,374750,109,3314,3259,,,1000.0,0.0,,,960000.0,0.0
2013-03-20,0050,8821393,479367586,54.35,54.55,54.15,54.25,-0.35,2180,,,,366,1,374875,101,5386,5122,103,84,1,374875,141,3370,3314,,,202000.0,0.0,,,3337000.0,0.0
2013-03-21,0050,4929633,267993890,54.4,54.45,54.25,54.3,0.05,1351,,,,85,0,374875,41,5430,5386,53,49,0,374875,51,3372,3370,,,2000.0,0.0,,,2369000.0,0.0
2013-03-22,0050,8202388,445102188,54.2,54.35,54.15,54.15,-0.15,1604,,,,123,0,374875,406,5147,5430,28,155,0,374875,204,3421,3372,,,6000.0,0.0,,,5068000.0,0.0
2013-03-25,0050,2648667,144567062,54.75,54.75,54.45,54.55,0.4,988,,,,66,0,376625,260,4953,5147,22,53,0,376625,44,3412,3421,,,149000.0,0.0,,,41000.0,0.0
2013-03-26,0050,1956026,106683407,54.55,54.6,54.45,54.55,0.0,1101,,,,95,0,376500,67,4981,4953,74,5,0,376500,14,3421,3412,,,200000.0,0.0,,,763000.0,0.0
2013-03-27,0050,4540031,248241182,54.6,54.85,54.45,54.7,0.15,1056,,,,338,0,376250,227,5092,4981,13,133,0,376250,86,3374,3421,,,0.0,0.0,,,2778000.0,0.0
2013-03-28,0050,3315710,180675642,54.7,54.75,54.4,54.55,-0.15,1013,,,,96,0,376250,302,4886,5092,171,30,80,376250,156,3420,3374,,,1000.0,0.0,,,1191000.0,0.0
2013-03-29,0050,5875788,322903337,54.85,55.15,54.7,55.1,0.55,1463,,,,327,0,376250,255,4958,4886,129,126,0,376250,40,3334,3420,,,210000.0,120000.0,,,202000.0,0.0
2013-04-01,0050,3729172,205265726,55.1,55.2,54.95,55.0,-0.1,1015,,,,123,0,376500,153,4928,4958,145,18,0,376500,74,3390,3334,,,300000.0,0.0,,,310000.0,0.0
2013-04-02,0050,4937409,271289272,55.0,55.1,54.7,54.85,-0.15,1448,,,,165,0,376500,307,4786,4928,180,62,0,376500,67,3395,3390,,,265000.0,0.0,,,77000.0,0.0
2013-04-03,0050,2925659,160975955,55.1,55.15,54.9,55.0,0.15,794,,,,187,0,376500,115,4858,4786,112,15,0,376500,50,3430,3395,,,133000.0,0.0,,,305000.0,0.0
2013-04-08,0050,18559790,1002859874,54.45,54.5,53.85,53.85,-1.15,5134,,,,747,0,376500,230,5375,4858,250,105,0,376500,116,3441,3430,,,40000.0,0.0,,,10535000.0,120000.0
2013-04-09,0050,7681461,413470694,54.0,54.05,53.6,53.7,-0.15,3301,,,,362,0,376500,338,5399,5375,128,102,0,376500,103,3442,3441,,,0.0,0.0,,,4008000.0,280000.0
2013-04-10,0050,3118305,167629813,53.75,53.95,53.6,53.8,0.1,1399,,,,130,4,376375,90,5435,5399,25,17,0,376375,90,3515,3442,,,1000.0,0.0,,,487000.0,0.0
2013-04-11,0050,9842030,533757668,53.95,54.4,53.95,54.35,0.55,1971,,,,234,0,375250,254,5415,5435,176,77,0,375250,83,3521,3515,,,106000.0,0.0,,,440000.0,0.0
2013-04-12,0050,2297003,124825799,54.4,54.5,54.2,54.35,0.0,735,,,,44,0,375125,235,5224,5415,81,69,0,375125,88,3540,3521,,,250000.0,0.0,,,25000.0,0.0
2013-04-15,0050,4111521,221986028,54.25,54.35,53.75,53.9,-0.45,1193,,,,174,6,375125,58,5334,5224,151,17,0,375125,6,3529,3540,,,450000.0,0.0,,,677000.0,0.0
2013-04-16,0050,5150419,276686993,53.5,54.0,53.45,54.0,0.1,1462,,,,180,0,375125,93,5421,5334,93,56,0,375125,51,3524,3529,,,402000.0,0.0,,,1657000.0,0.0
2013-04-17,0050,4995060,269565940,54.0,54.1,53.85,53.9,-0.1,902,,,,67,2,374500,83,5403,5421,187,57,0,374500,31,3498,3524,,,300000.0,0.0,,,0.0,0.0
2013-04-18,0050,5605761,301895347,53.55,54.1,53.55,53.85,-0.05,987,,,,78,6,374375,89,5386,5403,199,35,0,374375,38,3501,3498,,,449000.0,0.0,,,611000.0,0.0
2013-04-19,0050,22459000,1237683667,54.25,55.5,54.25,55.45,1.6,5315,,,,592,0,374125,793,5185,5386,249,132,0,374125,142,3511,3501,,,5486000.0,80000.0,,,391000.0,0.0
2013-04-22,0050,11412387,633681675,55.55,55.65,55.3,55.4,-0.05,2471,,,,72,0,373250,191,5066,5185,16,23,0,373250,47,3535,3511,,,4752000.0,0.0,,,2883000.0,0.0
2013-04-23,0050,3673886,202446391,55.4,55.4,54.95,55.1,-0.3,1034,,,,144,10,373250,440,4760,5066,5,24,0,373250,4,3515,3535,,,1261000.0,0.0,,,100000.0,0.0
2013-04-24,0050,12432393,690770599,55.35,55.75,55.25,55.55,0.45,2721,,,,76,0,373250,254,4582,4760,13,68,0,373250,16,3463,3515,,,7915000.0,0.0,,,727000.0,0.0
2013-04-25,0050,11885352,661449706,55.45,55.75,55.4,55.65,0.1,2194,,,,28,0,373000,254,4356,4582,16,11,0,373000,33,3485,3463,,,10742000.0,0.0,,,202000.0,0.0
2013-04-26,0050,11113050,622403221,55.8,56.2,55.8,55.85,0.2,2986,,,,340,10,373000,441,4245,4356,160,37,0,373000,3,3451,3485,,,7536000.0,0.0,,,355000.0,0.0
2013-04-29,0050,8140413,454738921,55.9,56.0,55.75,55.8,-0.05,1781,,,,91,0,370000,189,4147,4245,17,27,0,370000,9,3433,3451,,,3969000.0,60000.0,,,280000.0,0.0
2013-04-30,0050,17616881,994043474,56.25,56.55,56.25,56.4,0.6,3793,,,,105,0,370000,302,3950,4147,187,73,0,370000,33,3393,3433,,,7003000.0,50000.0,,,686000.0,0.0
2013-05-02,0050,15919943,899914379,56.35,56.65,56.35,56.55,0.15,2684,,,,105,0,369500,274,3781,3950,168,16,1,369500,31,3407,3393,,,6661000.0,553000.0,,,109000.0,0.0
2013-05-03,0050,13217634,751481268,56.85,57.0,56.65,56.65,0.1,2300,,,,97,0,368500,604,3274,3781,151,13,0,368500,0,3394,3407,,,3476000.0,0.0,,,740000.0,0.0
2013-05-06,0050,8575588,488875027,57.0,57.15,56.9,56.9,0.25,2033,,,,60,0,368500,195,3139,3274,0,18,0,368500,0,3376,3394,,,3194000.0,0.0,,,1103000.0,0.0
2013-05-07,0050,14262007,813797499,56.9,57.2,56.8,57.1,0.2,2240,,,,50,0,368500,180,3009,3139,0,0,0,368500,0,3376,3376,,,10737000.0,0.0,,,555700.0,0.0
2013-05-08,0050,21793386,1258269249,57.2,58.1,57.2,57.85,0.75,4030,,,,355,10,362750,318,3036,3009,0,106,0,362750,0,3270,3376,,,13721000.0,0.0,,,3608000.0,0.0
2013-05-09,0050,17797101,1037335180,58.2,58.45,58.15,58.2,0.35,2954,,,,579,0,362750,293,3322,3036,0,79,0,362750,0,3191,3270,,,12545000.0,0.0,,,704100.0,0.0
2013-05-10,0050,9240965,535856639,58.1,58.15,57.85,57.9,-0.3,1698,,,,212,0,362750,91,3443,3322,5,4,0,362750,9,3196,3191,,,5479000.0,0.0,,,282000.0,0.0
2013-05-13,0050,6700177,387395932,57.9,58.0,57.6,57.75,-0.15,1088,,,,139,0,362375,69,3513,3443,41,38,0,362375,10,3168,3196,,,3474000.0,195000.0,,,200000.0,0.0
2013-05-14,0050,10934122,634102226,58.0,58.25,57.75,57.9,0.15,1790,,,,62,1,357375,144,3430,3513,2,3,0,357375,45,3210,3168,,,9135000.0,195000.0,,,769000.0,0.0
2013-05-15,0050,11719865,678723820,58.1,58.1,57.65,57.95,0.05,2143,,,,511,0,357000,222,3719,3430,151,11,0,357000,11,3210,3210,,,3098050.0,0.0,,,81000.0,0.0
2013-05-16,0050,32187846,1888455526,58.5,58.9,58.4,58.7,0.75,4533,,,,877,0,357000,326,4270,3719,238,150,0,357000,23,3083,3210,,,11961000.0,0.0,,,6421000.0,0.0
2013-05-17,0050,8651843,506338140,58.6,58.7,58.4,58.4,-0.3,1880,,,,383,0,357000,103,4550,4270,172,317,0,357000,26,2792,3083,,,3268000.0,0.0,,,146000.0,0.0
2013-05-20,0050,7993319,466046373,58.3,58.5,58.1,58.3,-0.1,1449,,,,246,2,356875,125,4669,4550,74,17,2,356875,47,2820,2792,,,3046000.0,0.0,,,131000.0,0.0
2013-05-21,0050,6989772,408198029,58.35,58.7,58.15,58.3,0.0,1187,,,,195,1,355750,105,4758,4669,96,10,0,355750,26,2836,2820,,,2302000.0,0.0,,,604000.0,0.0
2013-05-22,0050,7429351,433863893,58.65,58.7,58.2,58.25,-0.05,1176,,,,109,0,355000,483,4384,4758,165,23,0,355000,55,2868,2836,,,3212000.0,0.0,,,10000.0,553000.0
2013-05-23,0050,14865840,854334512,57.9,58.0,57.0,57.0,-1.25,3514,,,,637,0,353125,493,4528,4384,59,78,0,353125,50,2840,2868,,,3036000.0,0.0,,,1624000.0,0.0
2013-05-24,0050,6949631,395777002,57.0,57.2,56.6,56.85,-0.15,1688,,,,135,0,352375,327,4336,4528,117,91,0,352375,68,2817,2840,,,198000.0,0.0,,,591000.0,330000.0
2013-05-27,0050,3285598,187924976,56.8,57.35,56.8,57.35,0.5,1116,,,,105,0,352375,95,4346,4336,10,8,0,352375,19,2828,2817,,,25000.0,0.0,,,100000.0,295000.0
2013-05-28,0050,2342716,134258644,57.4,57.45,57.15,57.15,-0.2,754,,,,48,0,352125,355,4039,4346,63,9,0,352125,16,2835,2828,,,150000.0,0.0,,,133000.0,0.0
2013-05-29,0050,7988608,460199379,57.35,57.8,57.35,57.65,0.5,1178,,,,44,0,351125,209,3874,4039,8,27,0,351125,39,2847,2835,,,1951000.0,0.0,,,154000.0,522000.0
2013-05-30,0050,8823666,503172389,57.4,57.45,56.85,56.95,-0.7,1746,,,,369,0,349875,184,4059,3874,171,56,0,349875,40,2831,2847,,,1000.0,0.0,,,133000.0,195000.0
2013-05-31,0050,9240119,528579918,57.5,57.7,56.8,56.95,0.0,1733,,,,492,0,348750,203,4348,4059,202,14,0,348750,39,2856,2831,,,570000.0,0.0,,,514000.0,110000.0
2013-06-03,0050,6538988,369199492,56.45,56.75,56.25,56.7,-0.25,1775,,,,267,0,348375,137,4478,4348,127,110,0,348375,36,2782,2856,,,211000.0,0.0,,,1271000.0,195000.0
2013-06-04,0050,4243204,239911728,56.7,56.8,56.35,56.6,-0.1,965,,,,112,0,348125,116,4474,4478,174,14,0,348125,39,2807,2782,,,1000.0,0.0,,,1583000.0,0.0
2013-06-05,0050,3459608,195736906,56.55,56.75,56.35,56.6,0.0,829,,,,72,2,348125,54,4490,4474,158,11,0,348125,13,2809,2807,,,200000.0,0.0,,,743000.0,0.0
2013-06-06,0050,15077276,843973096,56.2,56.3,55.75,55.9,-0.7,3594,,,,530,0,348125,71,4949,4490,191,108,0,348125,34,2735,2809,,,378000.0,0.0,,,5732000.0,0.0
2013-06-07,0050,9058196,507189027,55.95,56.15,55.9,56.05,0.15,1488,,,,468,0,348125,275,5142,4949,58,23,0,348125,226,2938,2735,,,358000.0,0.0,,,4260000.0,0.0
2013-06-10,0050,3505343,198281891,56.55,56.7,56.4,56.5,0.45,1192,,,,106,0,348125,215,5033,5142,15,13,0,348125,47,2972,2938,,,506000.0,0.0,,,776000.0,0.0
2013-06-11,0050,4689065,264735617,56.55,56.65,56.25,56.35,-0.15,997,,,,93,0,348125,126,5000,5033,98,24,0,348125,24,2972,2972,,,200000.0,0.0,,,1940000.0,0.0
2013-06-13,0050,33023834,1823370059,55.9,55.9,55.0,55.0,-1.35,6985,,,,1084,0,347750,76,6008,5000,245,156,0,347750,27,2843,2972,,,984000.0,0.0,,,23836000.0,0.0
2013-06-14,0050,18099232,994221942,55.15,55.15,54.7,54.8,-0.2,3768,,,,680,4,348125,147,6537,6008,267,54,0,348125,73,2862,2843,,,300000.0,280000.0,,,10114000.0,0.0
2013-06-17,0050,5347377,294417027,54.85,55.15,54.8,55.15,0.35,1799,,,,482,0,348500,297,6722,6537,167,15,0,348500,134,2981,2862,,,151000.0,0.0,,,3197000.0,0.0
2013-06-18,0050,8771556,483236999,55.15,55.4,54.85,55.4,0.25,1967,,,,234,1,348000,193,6762,6722,204,38,20,348000,67,2990,2981,,,4000.0,0.0,,,5461000.0,0.0
2013-06-19,0050,6076740,336207455,55.5,55.5,55.15,55.3,-0.1,1057,,,,196,0,348500,227,6731,6762,140,130,0,348500,69,2929,2990,,,0.0,0.0,,,2191000.0,0.0
2013-06-20,0050,25487892,1389253031,55.0,55.0,54.2,54.25,-1.05,6014,,,,887,0,349750,201,7417,6731,393,152,10,349750,116,2883,2929,,,1403000.0,0.0,,,19546000.0,0.0
2013-06-21,0050,34639623,1853783057,54.1,54.1,53.25,53.6,-0.65,8449,,,,1005,0,354250,297,8125,7417,309,301,0,354250,201,2783,2883,,,1009000.0,0.0,,,27845000.0,0.0
2013-06-24,0050,21260360,1132613599,53.4,53.5,53.1,53.4,-0.2,5098,,,,441,3,355500,121,8442,8125,224,186,0,355500,207,2804,2783,,,641000.0,0.0,,,14387000.0,0.0
2013-06-25,0050,19437447,1034612098,53.3,53.7,52.95,53.0,-0.4,4591,,,,537,0,359000,220,8759,8442,279,127,0,359000,315,2992,2804,,,50000.0,0.0,,,3959000.0,0.0
2013-06-26,0050,9915925,531376780,53.6,53.8,53.3,53.7,0.7,3696,,,,333,1,359000,521,8570,8759,303,141,0,359000,695,3546,2992,,,5000.0,0.0,,,1475000.0,0.0
2013-06-27,0050,22275200,1205472258,54.05,54.35,53.9,54.35,0.65,3704,,,,212,0,359625,478,8304,8570,246,182,0,359625,473,3837,3546,,,169000.0,0.0,,,10810000.0,0.0
2013-06-28,0050,13714432,751100239,54.4,55.1,54.3,55.1,0.75,3458,,,,190,5,358375,1239,7250,8304,399,115,0,358375,386,4108,3837,,,2832000.0,0.0,,,1472000.0,0.0
2013-07-01,0050,13788335,763383444,54.8,55.7,54.8,55.6,0.5,3037,,,,305,0,356250,937,6618,7250,90,172,14,356250,91,4013,4108,,,529000.0,0.0,,,877000.0,0.0
2013-07-02,0050,4672336,259565154,55.65,55.75,55.45,55.5,-0.1,1354,,,,81,0,355875,428,6271,6618,39,77,0,355875,86,4022,4013,,,261000.0,0.0,,,864000.0,0.0
2013-07-03,0050,7004292,385469799,55.2,55.4,54.85,54.85,-0.65,1985,,,,285,0,355875,359,6197,6271,188,140,0,355875,93,3975,4022,,,48000.0,0.0,,,369000.0,0.0
2013-07-04,0050,4877072,268102694,54.9,55.15,54.8,54.95,0.1,1002,,,,83,0,355875,188,6092,6197,8,76,0,355875,39,3938,3975,,,330000.0,0.0,,,395000.0,0.0
2013-07-05,0050,17674559,986410395,55.25,56.05,55.2,56.05,1.1,3536,,,,335,0,356375,461,5966,6092,72,102,0,356375,119,3955,3938,,,6680000.0,0.0,,,467000.0,0.0
2013-07-08,0050,8666116,477968424,56.05,56.05,54.95,55.0,-1.05,2691,,,,473,0,356375,367,6072,5966,56,177,0,356375,73,3851,3955,,,227000.0,0.0,,,125000.0,0.0
2013-07-09,0050,4074161,225977952,55.0,55.7,54.95,55.65,0.65,1513,,,,74,2,356375,288,5856,6072,42,46,1,356375,122,3926,3851,,,1422000.0,0.0,,,617000.0,0.0
2013-07-10,0050,9107840,510560539,55.75,56.3,55.65,55.8,0.15,2369,,,,97,0,356625,408,5545,5856,35,27,0,356625,78,3977,3926,,,3811000.0,0.0,,,254000.0,0.0
2013-07-11,0050,30308916,1728349862,56.75,57.4,56.7,57.2,1.4,6127,,,,262,0,356625,582,5225,5545,184,135,0,356625,44,3886,3977,,,11165000.0,0.0,,,349000.0,0.0
2013-07-12,0050,12910000,739250700,57.2,57.4,57.1,57.35,0.15,2398,,,,135,0,356625,297,5063,5225,141,131,0,356625,16,3771,3886,,,5767000.0,0.0,,,0.0,0.0
2013-07-15,0050,14187888,815949882,57.35,57.7,57.1,57.5,0.15,2434,,,,176,0,356000,308,4931,5063,34,61,0,356000,7,3717,3771,,,3801000.0,0.0,,,295000.0,0.0
2013-07-16,0050,9554028,549362591,57.5,57.6,57.35,57.5,0.0,1724,,,,47,15,356000,116,4847,4931,20,12,0,356000,32,3737,3717,,,2072000.0,0.0,,,976000.0,0.0
2013-07-17,0050,12990199,747619681,57.4,57.75,57.35,57.6,0.1,2110,,,,67,0,356000,145,4769,4847,33,4,0,356000,27,3760,3737,,,7846000.0,0.0,,,0.0,0.0
2013-07-18,0050,12640447,723858943,57.6,57.65,57.1,57.2,-0.4,2128,,,,92,0,356000,140,4721,4769,30,17,0,356000,18,3761,3760,,,6368000.0,0.0,,,241000.0,0.0
2013-07-19,0050,24692954,1385796832,56.9,56.9,55.75,55.95,-1.25,5173,,,,917,0,357375,235,5403,4721,33,167,0,357375,1,3595,3761,,,2185050.0,0.0,,,3149000.0,0.0
2013-07-22,0050,5257632,295654456,56.15,56.4,56.1,56.15,0.2,1382,,,,266,0,359875,149,5520,5403,29,58,0,359875,54,3591,3595,,,200000.0,0.0,,,113000.0,0.0
2013-07-23,0050,8971869,510606898,56.5,57.2,56.5,57.05,0.9,2838,,,,179,0,360750,503,5196,5520,143,55,0,360750,13,3549,3591,,,526000.0,0.0,,,302000.0,0.0
2013-07-24,0050,4960850,282334850,56.8,57.15,56.8,56.9,-0.15,1618,,,,68,20,361250,75,5169,5196,138,30,0,361250,34,3553,3549,,,463000.0,0.0,,,202000.0,0.0
2013-07-25,0050,4111707,234028765,56.8,57.15,56.5,57.0,0.1,1241,,,,98,0,369625,177,5090,5169,6,5,0,369625,16,3564,3553,,,264000.0,0.0,,,215000.0,280000.0
2013-07-26,0050,4896127,279404379,57.0,57.4,56.7,56.9,-0.1,1011,,,,62,0,369625,83,5069,5090,13,18,368,369625,11,3189,3564,,,490000.0,0.0,,,201000.0,0.0
2013-07-29,0050,5925434,334904486,56.7,56.85,56.25,56.5,-0.4,1497,,,,300,0,369125,136,5233,5069,17,26,0,369125,132,3295,3189,,,776000.0,0.0,,,288000.0,0.0
2013-07-30,0050,10121624,576372668,56.75,57.15,56.5,56.95,0.45,1249,,,,150,0,369250,168,5215,5233,115,16,0,369250,52,3331,3295,,,379000.0,0.0,,,448000.0,0.0
2013-07-31,0050,4383656,248571828,56.95,56.95,56.55,56.6,-0.35,1140,,,,137,0,369250,89,5263,5215,214,42,0,369250,34,3323,3331,,,310000.0,0.0,,,224000.0,0.0
2013-08-01,0050,7468236,420330725,56.55,56.65,56.05,56.2,-0.4,1864,,,,521,0,369875,134,5650,5263,45,37,0,369875,92,3378,3323,,,355000.0,0.0,,,3663000.0,0.0
2013-08-02,0050,6840267,387353274,56.6,57.0,56.35,56.55,0.35,1375,,,,344,0,370000,493,5501,5650,101,46,0,370000,48,3380,3378,,,200000.0,0.0,,,200000.0,0.0
2013-08-05,0050,2877732,162791874,56.5,56.8,56.25,56.7,0.15,1074,,,,174,1,370000,123,5551,5501,26,48,0,370000,54,3386,3380,,,288000.0,0.0,,,505000.0,0.0
2013-08-06,0050,20739753,1158970776,56.4,56.4,55.75,55.9,-0.8,4604,,,,1177,0,370250,133,6595,5551,69,204,0,370250,17,3199,3386,,,243000.0,0.0,,,9845000.0,0.0
2013-08-07,0050,21061146,1163901589,55.55,55.55,55.1,55.1,-0.8,5564,,,,718,0,370000,221,7092,6595,52,74,0,370000,146,3271,3199,,,202000.0,0.0,,,10030000.0,0.0
2013-08-08,0050,25089681,1379035959,55.0,55.1,54.8,54.9,-0.2,5058,,,,694,0,369375,81,7705,7092,191,147,0,369375,143,3267,3271,,,202000.0,0.0,,,18950000.0,0.0
2013-08-09,0050,25862360,1417930574,54.9,55.1,54.65,54.85,-0.05,4143,,,,735,0,371625,220,8220,7705,314,194,0,371625,132,3205,3267,,,219000.0,0.0,,,10219000.0,0.0
2013-08-12,0050,12024912,659841614,55.0,55.05,54.7,55.0,0.15,2689,,,,277,0,372875,221,8276,8220,283,123,0,372875,205,3287,3205,,,1027000.0,0.0,,,4603000.0,0.0
2013-08-13,0050,7627486,422919658,55.35,55.55,55.3,55.55,0.55,2120,,,,233,0,376625,509,8000,8276,12,115,0,376625,371,3543,3287,,,628000.0,0.0,,,748000.0,0.0
2013-08-14,0050,11120302,614619593,55.55,55.55,55.1,55.4,-0.15,2030,,,,208,0,379625,380,7828,8000,235,26,0,379625,246,3763,3543,,,250000.0,0.0,,,3784000.0,0.0
2013-08-15,0050,17432561,954337876,54.85,55.05,54.5,55.0,-0.4,4363,,,,471,0,374875,167,8132,7828,268,71,207,374875,336,3821,3763,,,601000.0,0.0,,,7929000.0,0.0
2013-08-16,0050,17785551,978460432,54.65,55.45,54.65,55.25,0.25,2438,,,,250,0,377125,313,8069,8132,237,72,0,377125,462,4211,3821,,,5499000.0,0.0,,,2458000.0,0.0
2013-08-19,0050,8438620,464099757,55.05,55.1,54.85,55.1,-0.15,1631,,,,93,1,378000,48,8113,8069,95,99,0,378000,75,4187,4211,,,470000.0,0.0,,,232000.0,0.0
2013-08-20,0050,19856498,1086946503,54.85,55.15,54.5,54.6,-0.5,4055,,,,503,0,379750,206,8410,8113,240,110,0,379750,118,4195,4187,,,2246000.0,0.0,,,9393000.0,0.0
2013-08-22,0050,30612447,1655599727,54.3,54.35,53.85,54.15,-0.45,7481,,,,1049,2,381375,113,9344,8410,357,179,0,381375,365,4381,4195,,,526000.0,0.0,,,16138000.0,0.0
2013-08-23,0050,16798781,920166255,54.5,55.0,54.5,54.85,0.7,3612,,,,193,0,380625,684,8853,9344,303,95,0,380625,548,4834,4381,,,200000.0,0.0,,,1470000.0,0.0
2013-08-26,0050,6650143,365856474,55.0,55.2,54.75,55.1,0.25,1792,,,,149,10,380625,215,8777,8853,189,83,0,380625,145,4896,4834,,,200000.0,0.0,,,1174000.0,0.0
2013-08-27,0050,7339895,402257761,55.0,55.0,54.6,54.6,-0.5,1770,,,,302,20,379625,128,8931,8777,180,54,0,379625,783,5625,4896,,,200000.0,0.0,,,2266000.0,0.0
2013-08-28,0050,9583954,522647708,54.35,54.75,54.3,54.75,0.15,3205,,,,492,0,380750,292,9131,8931,178,219,0,380750,132,5538,5625,,,203000.0,0.0,,,986000.0,0.0
2013-08-29,0050,12791404,708453609,54.85,55.6,54.85,55.5,0.75,3687,,,,149,5,380750,786,8489,9131,415,152,0,380750,181,5567,5538,,,346000.0,0.0,,,719000.0,0.0
2013-08-30,0050,11435856,637169530,55.6,55.85,55.4,55.85,0.35,2375,,,,305,0,379500,852,7942,8489,84,129,10,379500,132,5560,5567,,,973000.0,60000.0,,,353000.0,0.0
2013-09-02,0050,20804919,1168126905,55.95,56.4,55.9,56.3,0.45,4386,,,,123,5,379500,536,7524,7942,165,245,0,379500,69,5384,5560,,,6600000.0,0.0,,,211000.0,0.0
2013-09-03,0050,20556239,1163846548,56.6,56.7,56.4,56.65,0.35,3910,,,,156,2,379500,471,7207,7524,84,45,2,379500,13,5350,5384,,,17439000.0,0.0,,,351000.0,0.0
2013-09-04,0050,10480444,591077767,56.5,56.6,56.25,56.55,-0.1,1958,,,,342,0,379500,294,7255,7207,125,9,5,379500,66,5402,5350,,,1968000.0,0.0,,,200000.0,0.0
2013-09-05,0050,21411913,1215478542,56.7,56.95,56.55,56.9,0.35,3594,,,,118,6,379500,979,6388,7255,216,48,8,379500,63,5409,5402,,,12015000.0,0.0,,,210000.0,0.0
2013-09-06,0050,22393275,1275634725,56.85,57.05,56.85,57.0,0.1,3240,,,,68,0,379500,415,6041,6388,6,72,0,379500,20,5357,5409,,,18071000.0,0.0,,,701000.0,0.0
2013-09-09,0050,17058581,973707355,57.0,57.3,56.7,57.2,0.2,3490,,,,82,0,379500,341,5782,6041,85,21,5,379500,30,5361,5357,,,11215000.0,0.0,,,303000.0,0.0
2013-09-10,0050,23422376,1344057399,57.35,57.6,57.15,57.35,0.15,3480,,,,192,1,379500,339,5634,5782,53,555,5,379500,47,4848,5361,,,16464000.0,0.0,,,599000.0,60000.0
2013-09-11,0050,20577058,1180087008,57.5,57.5,57.1,57.5,0.15,3196,,,,283,4,378750,293,5620,5634,134,1080,886,378750,28,2910,4848,,,8196000.0,0.0,,,531000.0,0.0
2013-09-12,0050,12988288,747456799,57.4,57.7,57.3,57.55,0.05,2609,,,,49,0,378750,390,5279,5620,77,73,0,378750,35,2872,2910,,,6417000.0,0.0,,,201000.0,0.0
2013-09-13,0050,5616027,321689664,57.5,57.6,57.1,57.1,-0.45,1447,,,,55,0,378750,380,4954,5279,101,60,0,378750,206,3018,2872,,,1586000.0,0.0,,,264000.0,0.0
2013-09-14,0050,6236106,356165524,57.15,57.25,57.05,57.1,0.0,1068,,,,57,0,378750,139,4872,4954,2,64,0,378750,11,2965,3018,,,0.0,0.0,,,100000.0,0.0
2013-09-16,0050,14816216,856213071,57.45,57.95,57.45,57.8,0.7,3739,,,,452,0,378750,418,4906,4872,99,63,0,378750,19,2921,2965,,,6780000.0,0.0,,,218000.0,0.0
2013-09-17,0050,6240628,359786428,57.5,57.75,57.5,57.75,-0.05,1343,,,,118,2,378500,252,4770,4906,58,3,0,378500,33,2951,2921,,,1287000.0,0.0,,,197000.0,0.0
2013-09-18,0050,14816839,855895353,57.9,58.0,57.55,57.55,-0.2,1585,,,,83,0,378500,165,4688,4770,150,22,47,378500,15,2897,2951,,,9334000.0,0.0,,,0.0,0.0
2013-09-23,0050,10272430,594937074,57.55,58.15,57.5,58.0,0.45,2144,,,,92,0,378500,334,4446,4688,100,163,0,378500,54,2788,2897,,,6233000.0,0.0,,,205000.0,0.0
2013-09-24,0050,10109391,585958178,58.0,58.1,57.75,58.05,0.05,1246,,,,94,0,376250,78,4462,4446,53,4,0,376250,36,2820,2788,,,5963000.0,0.0,,,201000.0,0.0
