date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Dealer_Hedging_buy,Dealer_self_buy,Foreign_Investor_buy,Investment_Trust_buy,Dealer_Hedging_sell,Dealer_self_sell,Foreign_Investor_sell,Investment_Trust_sell
2006-02-23,2330,41692129,2549616131,61.7,61.8,60.5,60.8,-1.1,8750,,,,2968.0,46.0,6181836.0,1892.0,48213.0,47183.0,1166.0,740.0,10.0,6181836.0,486.0,9106.0,9370.0,,,,,,,,
2006-02-24,2330,44897700,2734796633,60.8,61.3,60.3,61.0,0.2,6523,,,,1541.0,18.0,6181836.0,1351.0,48385.0,48213.0,676.0,519.0,2.0,6181836.0,224.0,8809.0,9106.0,,,,,,,,
2006-02-27,2330,43733871,2651205783,61.0,61.0,60.3,60.9,-0.1,7822,,,,2248.0,2.0,6181836.0,1436.0,49196.0,48386.0,1047.0,451.0,0.0,6181836.0,103.0,8461.0,8809.0,,,,,,,,
2006-03-01,2330,55533120,3350825826,60.3,60.8,59.9,60.4,-0.5,11365,,,,6311.0,114.0,6181836.0,1312.0,54081.0,49196.0,1705.0,549.0,0.0,6181836.0,187.0,8099.0,8461.0,,,,,,,,
2006-03-02,2330,77472308,4826441996,61.5,62.8,61.5,62.7,2.3,15661,,,,2402.0,7.0,6181836.0,8815.0,47661.0,54081.0,1853.0,95.0,0.0,6181836.0,690.0,8694.0,8099.0,,,,,,,,
2006-03-03,2330,42744211,2650207608,62.6,62.6,61.4,61.8,-0.9,6793,,,,1600.0,28.0,6181836.0,2750.0,46483.0,47661.0,552.0,485.0,3.0,6181836.0,332.0,8538.0,8694.0,,,,,,,,
2006-03-06,2330,27293304,1668511603,61.7,61.7,60.7,60.9,-0.9,6147,,,,3726.0,15.0,6181836.0,790.0,49398.0,46477.0,384.0,693.0,3.0,6181836.0,111.0,7953.0,8538.0,,,,,,,,
2006-03-07,2330,35930557,2170037278,60.9,60.9,60.1,60.1,-0.8,7968,,,,4023.0,13.0,6181836.0,646.0,52762.0,49398.0,346.0,2166.0,6.0,6181836.0,218.0,5999.0,7953.0,,,,,,,,
2006-03-08,2330,59895352,3558051968,59.9,60.0,58.9,59.0,-1.1,13413,,,,5443.0,44.0,6181836.0,2169.0,55992.0,52762.0,821.0,2218.0,1.0,6181836.0,286.0,4066.0,5999.0,,,,,,,,
2006-03-09,2330,26989135,1609134174,59.0,59.9,59.0,59.8,0.8,5307,,,,1545.0,29.0,6181836.0,2416.0,55093.0,55993.0,0.0,928.0,3.0,6181836.0,0.0,3134.0,4065.0,,,,,,,,
2006-03-10,2330,62588599,3837662565,59.8,62.2,59.8,61.4,1.6,12206,,,,2307.0,137.0,6181836.0,6817.0,50446.0,55093.0,0.0,3062.0,57.0,6181836.0,0.0,16.0,3135.0,,,,,,,,
2006-03-13,2330,17860117,1095534177,61.4,61.7,60.8,61.4,0.0,4117,,,,0.0,0.0,6181836.0,2146.0,48300.0,50446.0,0.0,0.0,16.0,6181836.0,0.0,0.0,16.0,,,,,,,,
2006-03-14,2330,33166525,1996709400,61.0,61.0,59.8,60.0,-1.4,7785,,,,0.0,2.0,6183139.0,813.0,47485.0,48300.0,0.0,0.0,0.0,6183139.0,0.0,0.0,0.0,,,,,,,,
2006-03-15,2330,31017127,1903913781,61.5,62.0,60.9,61.1,1.1,6297,,,,0.0,45.0,6183139.0,1638.0,45802.0,47485.0,0.0,0.0,0.0,6183139.0,0.0,0.0,0.0,,,,,,,,
2006-03-16,2330,36358501,2236465368,61.5,62.0,60.5,60.5,-0.6,7326,,,,2978.0,0.0,6183139.0,3042.0,45738.0,45802.0,714.0,0.0,0.0,6183139.0,565.0,565.0,0.0,,,,,,,,
2006-03-17,2330,40778257,2459469181,60.3,60.9,60.0,60.7,0.2,7002,,,,2704.0,7.0,6183139.0,495.0,47940.0,45738.0,735.0,171.0,0.0,6183139.0,309.0,703.0,565.0,,,,,,,,
2006-03-20,2330,33866427,2042708220,60.7,60.7,60.1,60.2,-0.5,6819,,,,2421.0,20.0,6183139.0,867.0,49474.0,47940.0,350.0,103.0,0.0,6183139.0,66.0,666.0,703.0,,,,,,,,
2006-03-21,2330,38156645,2300389288,60.0,60.8,59.9,60.5,0.3,4825,,,,1687.0,5.0,6183139.0,1418.0,49738.0,49474.0,1150.0,5.0,0.0,6183139.0,485.0,1146.0,666.0,,,,,,,,
2006-03-22,2330,44273831,2643409442,60.0,60.1,59.5,59.6,-0.9,8392,,,,3210.0,5.0,6183139.0,1521.0,51422.0,49738.0,791.0,198.0,3.0,6183139.0,80.0,1025.0,1146.0,,,,,,,,
2006-03-23,2330,37839027,2257019653,59.8,60.3,59.2,59.6,0.0,6072,,,,1305.0,21.0,6183139.0,892.0,51814.0,51422.0,746.0,106.0,0.0,6183139.0,388.0,1307.0,1025.0,,,,,,,,
2006-03-24,2330,21882372,1308820341,59.6,60.2,59.5,59.8,0.2,4627,,,,927.0,420.0,6183139.0,859.0,51462.0,51814.0,480.0,240.0,0.0,6183139.0,131.0,1198.0,1307.0,,,,,,,,
2006-03-27,2330,24844256,1501648710,60.6,60.7,60.2,60.3,0.5,4454,,,,1334.0,1.0,6183139.0,2418.0,50377.0,51462.0,278.0,43.0,1.0,6183139.0,227.0,1381.0,1198.0,,,,,,,,
2006-03-28,2330,39385638,2403506572,60.8,61.5,60.3,61.4,1.1,8179,,,,930.0,0.0,6183139.0,3967.0,47340.0,50377.0,567.0,36.0,0.0,6183139.0,465.0,1810.0,1381.0,,,,,,,,
2006-03-29,2330,44477171,2736783346,61.0,61.9,60.7,61.9,0.5,7492,,,,1407.0,23.0,6183139.0,2637.0,46087.0,47340.0,1126.0,354.0,0.0,6183139.0,1137.0,2593.0,1810.0,,,,,,,,
2006-03-30,2330,88159348,5535452461,62.5,63.0,62.1,62.9,1.0,11980,,,,1951.0,419.0,6183139.0,5598.0,42021.0,46087.0,898.0,213.0,0.0,6183139.0,1762.0,4142.0,2593.0,,,,,,,,
2006-03-31,2330,87618467,5614488481,63.0,64.8,63.0,64.2,1.3,19102,,,,2537.0,30.0,6183139.0,7896.0,36632.0,42021.0,1284.0,798.0,0.0,6183139.0,2314.0,5658.0,4142.0,,,,,,,,
2006-04-03,2330,36317595,2342784095,64.2,65.0,63.8,64.8,0.6,8122,,,,1270.0,12.0,6183139.0,2620.0,35270.0,36632.0,1014.0,433.0,0.0,6183139.0,1129.0,6354.0,5658.0,,,,,,,,
2006-04-04,2330,25626560,1647903080,64.7,64.8,64.1,64.5,-0.3,5227,,,,841.0,123.0,6183139.0,1715.0,34273.0,35270.0,301.0,555.0,8.0,6183139.0,486.0,6277.0,6354.0,,,,,,,,
2006-04-06,2330,63077561,4126506499,65.0,65.9,64.9,65.9,1.4,12851,,,,1280.0,1.0,6183139.0,3469.0,32083.0,34273.0,755.0,249.0,9.0,6183139.0,1636.0,7655.0,6277.0,,,,,,,,
2006-04-07,2330,65596353,4376353894,66.0,67.8,65.6,67.4,1.5,18401,,,,2785.0,39.0,6183139.0,4002.0,30827.0,32083.0,1573.0,554.0,0.0,6183139.0,3163.0,10264.0,7655.0,,,,,,,,
2006-04-10,2330,45727474,3064683861,66.8,67.4,66.4,67.0,-0.4,8403,,,,1798.0,20.0,6183139.0,2246.0,30359.0,30827.0,1030.0,638.0,0.0,6183139.0,1107.0,10733.0,10264.0,,,,,,,,
2006-04-11,2330,32607055,2159361592,66.6,66.8,65.7,66.1,-0.9,6421,,,,1765.0,0.0,6183139.0,1098.0,31026.0,30359.0,524.0,1447.0,0.0,6183139.0,823.0,10109.0,10733.0,,,,,,,,
2006-04-12,2330,53613000,3565589130,65.1,67.3,65.1,66.8,0.7,7661,,,,2858.0,13.0,6183139.0,1860.0,32011.0,31026.0,2174.0,795.0,4.0,6183139.0,1251.0,10566.0,10114.0,,,,,,,,
2006-04-13,2330,37700323,2520461941,67.0,67.3,66.3,67.2,0.4,5641,,,,1566.0,0.0,6183139.0,1565.0,32012.0,32011.0,1405.0,756.0,0.0,6183139.0,578.0,10388.0,10566.0,,,,,,,,
2006-04-14,2330,37570213,2533141694,67.0,68.0,66.6,68.0,0.8,8059,,,,1807.0,8.0,6183263.0,2978.0,30834.0,32013.0,1252.0,520.0,1.0,6183263.0,910.0,10777.0,10388.0,,,,,,,,
2006-04-17,2330,33897379,2298526666,68.0,68.1,67.4,67.8,-0.2,5364,,,,2112.0,7.0,6183263.0,2133.0,30806.0,30834.0,666.0,582.0,1.0,6183263.0,449.0,10643.0,10777.0,,,,,,,,
2006-04-18,2330,28570393,1930958233,67.8,68.1,66.9,67.9,0.1,5924,,,,1309.0,2.0,6183263.0,1452.0,30661.0,30806.0,684.0,1032.0,2.0,6183263.0,416.0,10025.0,10643.0,,,,,,,,
2006-04-19,2330,55084104,3831778354,68.9,69.9,68.9,69.4,1.5,11534,,,,3621.0,101.0,6183263.0,4635.0,29546.0,30661.0,2135.0,381.0,0.0,6183263.0,1427.0,11070.0,10024.0,,,,,,,,
2006-04-20,2330,37284024,2602545966,69.2,70.0,69.2,69.9,0.5,8566,,,,1596.0,82.0,6183263.0,2327.0,28732.0,29545.0,1462.0,401.0,41.0,6183263.0,909.0,11537.0,11070.0,,,,,,,,
2006-04-21,2330,38210957,2660478833,69.4,70.0,69.2,69.3,-0.6,8235,,,,1616.0,76.0,6183263.0,1663.0,28609.0,28732.0,608.0,972.0,11.0,6183263.0,348.0,10902.0,11537.0,,,,,,,,
2006-04-24,2330,40260156,2764404708,68.4,69.3,68.1,68.2,-1.1,8354,,,,2321.0,50.0,6183263.0,1334.0,29546.0,28609.0,1314.0,1103.0,0.0,6183263.0,303.0,10102.0,10902.0,,,,,,,,
2006-04-25,2330,34997402,2363365129,68.1,68.1,66.8,67.0,-1.2,7367,,,,3560.0,5.0,6183263.0,876.0,32225.0,29546.0,423.0,1669.0,32.0,6183263.0,264.0,8665.0,10102.0,,,,,,,,
2006-04-26,2330,36146455,2456872431,66.8,69.2,66.6,69.0,2.0,7551,,,,3337.0,83.0,6183263.0,2918.0,32561.0,32225.0,1244.0,398.0,69.0,6183263.0,1399.0,9597.0,8665.0,,,,,,,,
2006-04-27,2330,48943973,3321284491,68.7,68.9,67.2,67.2,-1.8,8321,,,,2983.0,51.0,6183263.0,3009.0,32484.0,32561.0,909.0,699.0,5.0,6183263.0,376.0,9269.0,9597.0,,,,,,,,
2006-04-28,2330,44850479,3043120472,67.9,68.9,67.0,68.1,0.9,8641,,,,3376.0,37.0,6183263.0,1926.0,33897.0,32484.0,1688.0,293.0,1.0,6183263.0,637.0,9612.0,9269.0,,,,,,,,
2006-05-02,2330,50363610,3372317940,66.6,67.4,66.5,67.2,-0.9,9010,,,,3269.0,40.0,6183263.0,1075.0,36051.0,33897.0,536.0,1400.0,44.0,6183263.0,66.0,8234.0,9612.0,,,,,,,,
2006-05-03,2330,40079946,2700230320,67.4,68.1,67.0,67.0,-0.2,5195,,,,2429.0,35.0,6183263.0,1357.0,37088.0,36051.0,753.0,257.0,4.0,6183263.0,151.0,8124.0,8234.0,,,,,,,,
2006-05-04,2330,24623875,1667251096,68.0,68.0,67.4,67.5,0.5,5266,,,,2202.0,8.0,6183263.0,3007.0,36275.0,37088.0,1827.0,105.0,0.0,6183263.0,257.0,8276.0,8124.0,,,,,,,,
2006-05-05,2330,52903698,3632059123,68.1,69.5,68.0,68.5,1.0,11634,,,,5263.0,51.0,6183263.0,4444.0,37043.0,36275.0,2141.0,199.0,1.0,6183263.0,948.0,9024.0,8276.0,,,,,,,,
2006-05-08,2330,40011430,2771563355,69.6,69.9,68.9,69.4,0.9,8006,,,,1650.0,2.0,6183263.0,3104.0,35587.0,37043.0,401.0,437.0,10.0,6183263.0,380.0,8957.0,9024.0,,,,,,,,
2006-05-09,2330,40518242,2776035069,69.1,69.1,67.7,68.0,-1.4,7631,,,,1576.0,10.0,6183263.0,1486.0,35667.0,35587.0,342.0,588.0,10.0,6183263.0,94.0,8453.0,8957.0,,,,,,,,
2006-05-10,2330,72439412,4796154666,67.5,67.5,65.1,66.5,-1.5,16072,,,,6732.0,27.0,6183263.0,3106.0,39266.0,35667.0,615.0,2449.0,0.0,6183263.0,87.0,6091.0,8453.0,,,,,,,,
2006-05-11,2330,41413429,2738356533,65.2,66.6,65.2,66.6,0.1,8390,,,,3904.0,12.0,6183263.0,1163.0,41995.0,39266.0,1235.0,311.0,3.0,6183263.0,112.0,5890.0,6092.0,,,,,,,,
2006-05-12,2330,54979525,3578024345,65.0,65.4,64.8,64.9,-1.7,11483,,,,5395.0,13.0,6183263.0,2999.0,44378.0,41995.0,1065.0,1102.0,4.0,6183263.0,98.0,4882.0,5890.0,,,,,,,,
2006-05-15,2330,59123298,3754660129,63.6,63.9,63.1,63.2,-1.7,13294,,,,6738.0,2.0,6183263.0,774.0,50340.0,44378.0,1280.0,1495.0,0.0,6183263.0,45.0,3432.0,4882.0,,,,,,,,
2006-05-16,2330,56328043,3547237475,63.3,63.8,62.3,62.4,-0.8,12114,,,,5925.0,48.0,6183263.0,1945.0,54272.0,50340.0,2198.0,842.0,1.0,6183263.0,72.0,2661.0,3432.0,,,,,,,,
2006-05-17,2330,32078296,2030133933,63.0,64.0,62.8,63.7,1.3,6724,,,,1945.0,136.0,6183263.0,3930.0,52166.0,54287.0,1082.0,233.0,2.0,6183263.0,283.0,2658.0,2610.0,,,,,,,,
2006-05-18,2330,54522408,3401206456,62.4,62.7,62.0,62.5,-1.2,9251,,,,5373.0,30.0,6183263.0,2443.0,55066.0,52166.0,1499.0,309.0,0.0,6183263.0,75.0,2424.0,2658.0,,,,,,,,
2006-05-19,2330,41843154,2612366570,62.5,63.1,62.0,62.5,0.0,7794,,,,3544.0,67.0,6183263.0,1415.0,57128.0,55066.0,1051.0,190.0,13.0,6183263.0,167.0,2388.0,2424.0,,,,,,,,
2006-05-22,2330,64656800,3979555056,62.7,62.8,60.7,60.8,-1.7,14197,,,,6419.0,11.0,6183263.0,3294.0,60242.0,57128.0,1556.0,359.0,0.0,6183263.0,173.0,2202.0,2388.0,,,,,,,,
2006-05-23,2330,57881226,3518418044,60.1,61.7,59.8,61.1,0.3,11253,,,,2806.0,40.0,6183263.0,3111.0,59897.0,60242.0,2926.0,261.0,0.0,6183263.0,249.0,2190.0,2202.0,,,,,,,,
2006-05-24,2330,55806560,3406810260,61.1,61.7,60.2,61.0,-0.1,9115,,,,2575.0,52.0,6183263.0,2836.0,59584.0,59897.0,1051.0,238.0,8.0,6183263.0,259.0,2203.0,2190.0,,,,,,,,
2006-05-25,2330,50961711,3075534572,60.5,60.9,59.8,59.8,-1.2,9631,,,,4608.0,32.0,6183263.0,990.0,63078.0,59492.0,1034.0,308.0,0.0,6183263.0,60.0,1955.0,2203.0,,,,,,,,
2006-05-26,2330,60013494,3599062350,60.0,60.6,59.3,59.5,-0.3,12752,,,,5961.0,17.0,6183263.0,1889.0,67133.0,63078.0,1508.0,400.0,0.0,6183263.0,58.0,1613.0,1955.0,,,,,,,,
2006-05-29,2330,32913911,1990913969,60.0,61.2,59.8,60.2,0.7,6771,,,,3627.0,55.0,6183263.0,3534.0,67171.0,67133.0,1401.0,80.0,0.0,6183263.0,156.0,1689.0,1613.0,,,,,,,,
2006-05-30,2330,56003067,3408750180,61.0,61.7,60.3,60.3,0.1,8567,,,,2668.0,9.0,6183263.0,3687.0,66143.0,67171.0,1097.0,95.0,1.0,6183263.0,110.0,1703.0,1689.0,,,,,,,,
2006-06-01,2330,45092140,2769845524,61.5,62.1,60.6,61.4,1.1,8530,,,,1295.0,35.0,6183263.0,4740.0,62663.0,66143.0,1311.0,93.0,12.0,6183263.0,313.0,1911.0,1703.0,,,,,,,,
2006-06-02,2330,44386653,2761301162,62.1,62.5,61.7,62.5,1.1,8200,,,,2349.0,84.0,6183263.0,5122.0,59806.0,62663.0,839.0,67.0,0.0,6183263.0,288.0,2132.0,1911.0,,,,,,,,
2006-06-05,2330,53213561,3269085625,62.7,62.9,60.0,60.4,-2.1,10878,,,,3482.0,13.0,6183263.0,4679.0,58596.0,59806.0,1749.0,429.0,4.0,6183263.0,345.0,2034.0,2122.0,,,,,,,,
2006-06-06,2330,52481220,3183053522,60.3,61.2,60.0,60.8,0.4,8934,,,,2727.0,29.0,6183263.0,3149.0,58145.0,58596.0,2000.0,472.0,0.0,6183263.0,752.0,2314.0,2034.0,,,,,,,,
2006-06-07,2330,32267738,1948028088,60.5,60.8,60.1,60.1,-0.7,6784,,,,2464.0,8.0,6183263.0,1585.0,59016.0,58145.0,1319.0,279.0,1.0,6183263.0,180.0,2214.0,2314.0,,,,,,,,
2006-06-08,2330,77526897,4539941991,59.6,59.7,55.9,55.9,-4.2,17747,,,,5735.0,97.0,6183263.0,3046.0,61598.0,59006.0,2877.0,834.0,0.0,6183263.0,311.0,1691.0,2214.0,,,,,,,,
2006-06-09,2330,68570128,3963942558,58.0,58.9,56.9,58.5,2.6,13450,,,,3953.0,73.0,6183263.0,3078.0,62400.0,61598.0,3270.0,967.0,0.0,6183263.0,999.0,1723.0,1691.0,,,,,,,,
2006-06-12,2330,53475799,3083523534,58.0,58.6,57.0,57.5,-1.0,10780,,,,3106.0,23.0,6183263.0,1794.0,63689.0,62400.0,1762.0,826.0,0.0,6183263.0,261.0,1158.0,1723.0,,,,,,,,
2006-06-13,2330,52514274,2969233148,57.0,57.2,56.1,56.2,-1.3,9915,,,,3692.0,55.0,6183263.0,1588.0,65738.0,63689.0,0.0,760.0,23.0,6183263.0,0.0,375.0,1158.0,,,,,,,,
2006-06-14,2330,56391435,3231980007,56.2,58.8,56.2,58.1,1.9,9018,,,,4635.0,47.0,6184492.0,5113.0,65213.0,65738.0,0.0,262.0,11.0,6184492.0,0.0,102.0,375.0,,,,,,,,
2006-06-15,2330,43513361,2498170177,58.7,58.8,56.7,56.8,-1.3,10140,,,,0.0,97.0,6184492.0,2072.0,63037.0,65206.0,0.0,0.0,2.0,6184492.0,0.0,0.0,2.0,,,,,,,,
2006-06-16,2330,55763529,3307408122,59.5,59.6,58.9,59.4,2.6,11676,,,,0.0,37.0,6184492.0,6674.0,56326.0,63037.0,0.0,0.0,0.0,6184492.0,0.0,0.0,0.0,,,,,,,,
2006-06-19,2330,65354973,3883314758,59.6,59.7,59.0,59.4,0.0,11166,,,,0.0,64.0,6184492.0,5432.0,50830.0,56326.0,0.0,0.0,0.0,6184492.0,0.0,0.0,0.0,,,,,,,,
2006-06-20,2330,90105756,4956725499,55.1,55.7,54.2,54.7,0.0,21848,,,,9541.0,0.0,6184492.0,1187.0,59184.0,50830.0,3999.0,0.0,0.0,6184492.0,2624.0,2624.0,0.0,,,,,,,,
2006-06-21,2330,33843207,1867328001,54.7,55.5,54.6,55.3,0.6,8383,,,,2323.0,83.0,6184492.0,4090.0,57334.0,59184.0,1485.0,636.0,0.0,6184492.0,1178.0,3169.0,2627.0,,,,,,,,
2006-06-22,2330,41977751,2399739044,56.6,57.8,56.2,57.7,2.4,10900,,,,2269.0,27.0,6184492.0,4755.0,54821.0,57334.0,1450.0,872.0,3.0,6184492.0,1378.0,3672.0,3169.0,,,,,,,,
2006-06-23,2330,28732421,1621454895,57.0,57.0,55.9,56.6,-1.1,7742,,,,3548.0,110.0,6184492.0,1904.0,56355.0,54821.0,984.0,1073.0,3.0,6184492.0,327.0,2923.0,3672.0,,,,,,,,
2006-06-26,2330,23838386,1355740502,56.0,57.5,56.0,57.0,0.4,6256,,,,1298.0,15.0,6184492.0,2995.0,54643.0,56355.0,980.0,326.0,41.0,6184492.0,420.0,2976.0,2923.0,,,,,,,,
2006-06-27,2330,36649195,2102857654,57.4,58.0,56.8,57.4,0.4,7963,,,,1733.0,27.0,6184492.0,2041.0,54308.0,54643.0,1077.0,214.0,0.0,6184492.0,380.0,3142.0,2976.0,,,,,,,,
2006-06-28,2330,56513081,3168356420,56.0,56.7,55.8,56.1,-1.3,13435,,,,6085.0,67.0,6184492.0,762.0,59564.0,54308.0,609.0,711.0,1.0,6184492.0,287.0,2717.0,3142.0,,,,,,,,
2006-06-29,2330,50917613,2882231421,56.1,56.8,56.1,56.7,0.6,6511,,,,1782.0,6.0,6184492.0,2396.0,58944.0,59564.0,663.0,71.0,2.0,6184492.0,339.0,2983.0,2717.0,,,,,,,,
2006-06-30,2330,71062265,4136337597,58.4,58.5,57.8,58.4,1.7,13696,,,,2232.0,14.0,6184492.0,8712.0,52450.0,58944.0,883.0,277.0,1.0,6184492.0,1688.0,4393.0,2983.0,,,,,,,,
2006-07-03,2330,29707569,1739237753,58.5,58.8,58.2,58.5,0.1,5459,,,,1135.0,20.0,6184492.0,2105.0,51441.0,52431.0,585.0,267.0,1.0,6184492.0,823.0,4952.0,4397.0,,,,,,,,
2006-07-04,2330,30547735,1803385674,59.0,59.3,58.6,58.8,0.3,6292,,,,656.0,68.0,6184492.0,3397.0,48632.0,51441.0,362.0,323.0,10.0,6184492.0,1041.0,5660.0,4952.0,,,,,,,,
2006-07-05,2330,23118263,1345010635,58.7,58.8,57.6,57.7,-1.1,5140,,,,1536.0,11.0,6184492.0,1335.0,48822.0,48632.0,357.0,754.0,10.0,6184492.0,520.0,5416.0,5660.0,,,,,,,,
2006-07-06,2330,39106656,2230580124,57.4,57.5,56.8,57.1,-0.6,6860,,,,4367.0,40.0,6184492.0,355.0,52794.0,48822.0,784.0,1861.0,2.0,6184492.0,186.0,3739.0,5416.0,,,,,,,,
2006-07-07,2330,38635554,2187563078,57.1,57.2,56.2,56.9,-0.2,7615,,,,4107.0,30.0,6184492.0,672.0,56199.0,52794.0,619.0,561.0,0.0,6184492.0,320.0,3498.0,3739.0,,,,,,,,
2006-07-10,2330,40595053,2281930569,56.0,57.2,55.7,56.9,0.0,8845,,,,2401.0,25.0,6184492.0,1728.0,56847.0,56199.0,1749.0,545.0,0.0,6184492.0,656.0,3609.0,3498.0,,,,,,,,
2006-07-11,2330,26394087,1491071076,56.4,56.9,56.2,56.4,-0.5,5945,,,,1904.0,49.0,6184492.0,1391.0,57311.0,56847.0,374.0,205.0,10.0,6184492.0,546.0,3940.0,3609.0,,,,,,,,
2006-07-12,2330,51799388,2979660916,57.8,58.0,56.7,57.1,0.7,9528,,,,1001.0,157.0,6184492.0,5279.0,52876.0,57311.0,1153.0,142.0,102.0,6184492.0,1463.0,5159.0,3940.0,,,,,,,,
2006-07-13,2330,19607652,1107501768,56.6,56.8,56.3,56.3,-0.8,4856,,,,2914.0,0.0,6455770.0,816.0,54974.0,52876.0,403.0,760.0,0.0,6455770.0,244.0,4643.0,5159.0,,,,,,,,
2006-07-14,2330,51765027,2855140070,55.2,55.5,55.0,55.1,-1.2,13546,,,,5697.0,20.0,6455839.0,991.0,59660.0,54974.0,1051.0,962.0,65.0,6455839.0,1060.0,4676.0,4643.0,,,,,,,,
2006-07-17,2330,55813358,3024288932,54.7,54.9,53.4,53.8,-1.3,11816,,,,3248.0,28.0,6455839.0,1213.0,61667.0,59660.0,1040.0,1529.0,79.0,6455839.0,1298.0,4366.0,4676.0,,,,,,,,
2006-07-18,2330,29145253,1575903932,54.0,54.3,53.9,54.1,0.3,7049,,,,2588.0,100.0,6455839.0,509.0,63646.0,61667.0,381.0,1026.0,14.0,6455839.0,580.0,3906.0,4366.0,,,,,,,,
2006-07-19,2330,31915782,1730661845,54.2,54.7,53.8,53.8,-0.3,7717,,,,2042.0,117.0,6455839.0,1458.0,64113.0,63646.0,1111.0,515.0,30.0,6455839.0,380.0,3741.0,3906.0,,,,,,,,
2006-07-20,2330,47771029,2661924224,55.5,56.3,55.2,56.2,2.4,11443,,,,1086.0,80.0,6455839.0,6566.0,58551.0,64111.0,597.0,321.0,6.0,6455839.0,1450.0,4862.0,3739.0,,,,,,,,
2006-07-21,2330,42575682,2347556110,56.0,56.0,54.7,54.9,-1.3,8772,,,,4865.0,167.0,6455839.0,1048.0,62201.0,58551.0,778.0,826.0,115.0,6455839.0,622.0,4543.0,4862.0,,,,,,,,
2006-07-24,2330,73938240,3896349168,52.9,53.0,52.3,52.9,-2.0,16692,,,,6178.0,35.0,6455839.0,805.0,67539.0,62201.0,1399.0,1254.0,4.0,6455839.0,697.0,3982.0,4543.0,,,,,,,,
2006-07-25,2330,43437798,2342899913,54.3,54.5,53.5,53.8,0.9,9039,,,,2019.0,33.0,6455839.0,3795.0,65732.0,67541.0,969.0,327.0,0.0,6455839.0,1072.0,4727.0,3982.0,,,,,,,,
2006-07-26,2330,38375402,2069640230,54.5,54.5,53.7,53.9,0.1,5734,,,,1926.0,257.0,6455839.0,1150.0,66251.0,65732.0,665.0,237.0,1.0,6455839.0,553.0,5042.0,4727.0,,,,,,,,
2006-07-27,2330,51881295,2807050475,53.9,54.3,53.7,54.2,0.3,5918,,,,2668.0,10.0,6455839.0,2029.0,66880.0,66251.0,718.0,490.0,3.0,6455839.0,484.0,5033.0,5042.0,,,,,,,,
2006-07-28,2330,41208180,2235000244,54.1,54.5,53.9,54.4,0.2,6825,,,,1331.0,46.0,6455839.0,3034.0,65131.0,66880.0,786.0,414.0,5.0,6455839.0,622.0,5236.0,5033.0,,,,,,,,
2006-07-31,2330,39280297,2161400453,55.3,55.5,54.2,54.8,0.4,7780,,,,1426.0,7.0,6455839.0,3014.0,63536.0,65131.0,1011.0,409.0,0.0,6455839.0,520.0,5347.0,5236.0,,,,,,,,
2006-08-01,2330,20951315,1152813497,54.9,55.3,54.8,55.1,0.3,4198,,,,589.0,6.0,6455839.0,1870.0,62249.0,63536.0,306.0,332.0,2.0,6455839.0,742.0,5755.0,5347.0,,,,,,,,
2006-08-02,2330,21800589,1196477624,54.9,55.2,54.5,54.9,-0.2,3947,,,,969.0,9.0,6455839.0,849.0,62360.0,62249.0,499.0,286.0,0.0,6455839.0,250.0,5719.0,5755.0,,,,,,,,
2006-08-03,2330,31636536,1742065837,55.2,55.4,54.6,54.9,0.0,4656,,,,886.0,12.0,6455839.0,1025.0,62209.0,62360.0,405.0,164.0,0.0,6455839.0,285.0,5840.0,5719.0,,,,,,,,
2006-08-04,2330,35369864,1948314558,55.1,55.4,54.6,54.9,0.0,5139,,,,1093.0,19.0,6455839.0,1889.0,61394.0,62209.0,314.0,69.0,3.0,6455839.0,345.0,6113.0,5840.0,,,,,,,,
2006-08-07,2330,21730020,1192585502,55.3,55.3,54.4,54.6,-0.3,4128,,,,637.0,15.0,6455839.0,840.0,61176.0,61394.0,756.0,182.0,0.0,6455839.0,305.0,6236.0,6113.0,,,,,,,,
2006-08-08,2330,21349638,1177373846,54.8,55.5,54.6,55.5,0.9,4825,,,,1117.0,13.0,6455839.0,1431.0,60849.0,61176.0,428.0,219.0,0.0,6455839.0,435.0,6452.0,6236.0,,,,,,,,
2006-08-09,2330,52883523,2923387407,55.1,55.9,55.0,55.8,0.3,6378,,,,2679.0,12.0,6455839.0,1998.0,61518.0,60849.0,1504.0,547.0,7.0,6455839.0,239.0,6137.0,6452.0,,,,,,,,
2006-08-10,2330,60633848,3433544523,55.8,57.0,55.8,56.8,1.0,13212,,,,2327.0,26.0,6455839.0,7635.0,56184.0,61518.0,811.0,253.0,0.0,6455839.0,1164.0,7048.0,6137.0,,,,,,,,
2006-08-11,2330,46282675,2654877484,57.5,57.6,57.0,57.4,0.6,9325,,,,1041.0,10.0,6455839.0,3650.0,53547.0,56166.0,724.0,264.0,0.0,6455839.0,860.0,7628.0,7032.0,,,,,,,,
